id,pop_total,county,state,pop_class
0500000US47005,15864,Benton County,Tennessee,Micro Area
0500000US47007,14913,Bledsoe County,Tennessee,Micro Area
0500000US47009,135280,Blount County,Tennessee,Small Metro Area
0500000US47011,108620,Bradley County,Tennessee,Small Metro Area
0500000US47013,39272,Campbell County,Tennessee,Micro Area
0500000US47015,14506,Cannon County,Tennessee,Micro Area
0500000US47017,28440,Carroll County,Tennessee,Micro Area
0500000US47019,56356,Carter County,Tennessee,Small Metro Area
0500000US47021,41072,Cheatham County,Tennessee,Micro Area
0500000US47023,17341,Chester County,Tennessee,Micro Area
0500000US47025,32043,Claiborne County,Tennessee,Micro Area
0500000US47027,7581,Clay County,Tennessee,Rural Area
0500000US47029,35999,Cocke County,Tennessee,Micro Area
0500000US47031,57889,Coffee County,Tennessee,Small Metro Area
0500000US47033,13911,Crockett County,Tennessee,Micro Area
0500000US47035,61145,Cumberland County,Tennessee,Small Metro Area
0500000US47037,715884,Davidson County,Tennessee,Medium Metro Area
0500000US47039,11435,Decatur County,Tennessee,Micro Area
0500000US47041,20080,DeKalb County,Tennessee,Micro Area
0500000US47043,54315,Dickson County,Tennessee,Small Metro Area
0500000US47045,36801,Dyer County,Tennessee,Micro Area
0500000US47047,41990,Fayette County,Tennessee,Micro Area
0500000US47049,18489,Fentress County,Tennessee,Micro Area
0500000US47051,42774,Franklin County,Tennessee,Micro Area
0500000US47053,50429,Gibson County,Tennessee,Small Metro Area
0500000US47055,30346,Giles County,Tennessee,Micro Area
0500000US47057,23527,Grainger County,Tennessee,Micro Area
0500000US47059,70152,Greene County,Tennessee,Small Metro Area
0500000US47061,13529,Grundy County,Tennessee,Micro Area
0500000US47063,64499,Hamblen County,Tennessee,Small Metro Area
0500000US47065,366207,Hamilton County,Tennessee,Medium Metro Area
0500000US47067,6662,Hancock County,Tennessee,Rural Area
0500000US47069,25462,Hardeman County,Tennessee,Micro Area
0500000US47071,26831,Hardin County,Tennessee,Micro Area
0500000US47073,56721,Hawkins County,Tennessee,Small Metro Area
0500000US47075,17864,Haywood County,Tennessee,Micro Area
0500000US47077,27842,Henderson County,Tennessee,Micro Area
0500000US47079,32199,Henry County,Tennessee,Micro Area
0500000US47081,24925,Hickman County,Tennessee,Micro Area
0500000US47083,8283,Houston County,Tennessee,Rural Area
0500000US47085,18990,Humphreys County,Tennessee,Micro Area
0500000US47087,11617,Jackson County,Tennessee,Micro Area
0500000US47089,54683,Jefferson County,Tennessee,Small Metro Area
0500000US47091,17948,Johnson County,Tennessee,Micro Area
0500000US47093,478971,Knox County,Tennessee,Medium Metro Area
0500000US47095,7005,Lake County,Tennessee,Rural Area
0500000US47097,25143,Lauderdale County,Tennessee,Micro Area
0500000US47099,44159,Lawrence County,Tennessee,Micro Area
0500000US47101,12582,Lewis County,Tennessee,Micro Area
0500000US47103,35319,Lincoln County,Tennessee,Micro Area
0500000US47105,54886,Loudon County,Tennessee,Small Metro Area
0500000US47107,53276,McMinn County,Tennessee,Small Metro Area
0500000US47109,25866,McNairy County,Tennessee,Micro Area
0500000US47111,25216,Macon County,Tennessee,Micro Area
0500000US47113,98823,Madison County,Tennessee,Small Metro Area
0500000US47115,28837,Marion County,Tennessee,Micro Area
0500000US47117,34318,Marshall County,Tennessee,Micro Area
0500000US47119,100974,Maury County,Tennessee,Small Metro Area
0500000US47121,12758,Meigs County,Tennessee,Micro Area
0500000US47123,46250,Monroe County,Tennessee,Micro Area
0500000US47125,220069,Montgomery County,Tennessee,Small Metro Area
0500000US47127,6461,Moore County,Tennessee,Rural Area
0500000US47129,21035,Morgan County,Tennessee,Micro Area
0500000US47131,30787,Obion County,Tennessee,Micro Area
0500000US47133,22511,Overton County,Tennessee,Micro Area
0500000US47135,8366,Perry County,Tennessee,Rural Area
0500000US47137,5001,Pickett County,Tennessee,Rural Area
0500000US47139,17544,Polk County,Tennessee,Micro Area
0500000US47141,79854,Putnam County,Tennessee,Small Metro Area
0500000US47143,32870,Rhea County,Tennessee,Micro Area
0500000US47145,53404,Roane County,Tennessee,Small Metro Area
0500000US47147,72803,Robertson County,Tennessee,Small Metro Area
0500000US47149,341486,Rutherford County,Tennessee,Medium Metro Area
0500000US47151,21850,Scott County,Tennessee,Micro Area
0500000US47153,15826,Sequatchie County,Tennessee,Micro Area
0500000US47155,98380,Sevier County,Tennessee,Small Metro Area
0500000US47157,929744,Shelby County,Tennessee,Medium Metro Area
0500000US47159,19904,Smith County,Tennessee,Micro Area
0500000US47161,13657,Stewart County,Tennessee,Micro Area
0500000US47163,158163,Sullivan County,Tennessee,Small Metro Area
0500000US47165,196281,Sumner County,Tennessee,Small Metro Area
0500000US47167,60970,Tipton County,Tennessee,Small Metro Area
0500000US47169,11615,Trousdale County,Tennessee,Micro Area
0500000US47171,17928,Unicoi County,Tennessee,Micro Area
0500000US47173,19802,Union County,Tennessee,Micro Area
0500000US47175,6168,Van Buren County,Tennessee,Rural Area
0500000US47177,40953,Warren County,Tennessee,Micro Area
0500000US47179,133001,Washington County,Tennessee,Small Metro Area
0500000US47181,16232,Wayne County,Tennessee,Micro Area
0500000US47183,32902,Weakley County,Tennessee,Micro Area
0500000US47185,27351,White County,Tennessee,Micro Area
0500000US47187,247726,Williamson County,Tennessee,Small Metro Area
0500000US47189,147737,Wilson County,Tennessee,Small Metro Area
0500000US48001,57922,Anderson County,Texas,Small Metro Area
0500000US48003,18610,Andrews County,Texas,Micro Area
0500000US48005,86395,Angelina County,Texas,Small Metro Area
0500000US48007,23830,Aransas County,Texas,Micro Area
0500000US48009,8560,Archer County,Texas,Rural Area
0500000US48011,1848,Armstrong County,Texas,Rural Area
0500000US48013,48981,Atascosa County,Texas,Micro Area
0500000US48015,30167,Austin County,Texas,Micro Area
0500000US48017,6904,Bailey County,Texas,Rural Area
0500000US48019,20851,Bandera County,Texas,Micro Area
0500000US48021,97216,Bastrop County,Texas,Small Metro Area
0500000US48023,3465,Baylor County,Texas,Rural Area
0500000US48025,31047,Bee County,Texas,Micro Area
0500000US48027,370647,Bell County,Texas,Medium Metro Area
0500000US48029,2009324,Bexar County,Texas,Large Metro Area
0500000US48031,11374,Blanco County,Texas,Micro Area
0500000US48033,631,Borden County,Texas,Rural Area
0500000US48035,18235,Bosque County,Texas,Micro Area
0500000US48037,92893,Bowie County,Texas,Small Metro Area
0500000US48039,372031,Brazoria County,Texas,Medium Metro Area
0500000US48041,233849,Brazos County,Texas,Small Metro Area
0500000US48043,9546,Brewster County,Texas,Rural Area
0500000US48045,1435,Briscoe County,Texas,Rural Area
0500000US48047,7076,Brooks County,Texas,Rural Area
0500000US48049,38095,Brown County,Texas,Micro Area
0500000US48051,17642,Burleson County,Texas,Micro Area
0500000US48053,49130,Burnet County,Texas,Micro Area
0500000US48055,45883,Caldwell County,Texas,Micro Area
0500000US48057,20106,Calhoun County,Texas,Micro Area
0500000US48059,13708,Callahan County,Texas,Micro Area
0500000US48061,421017,Cameron County,Texas,Medium Metro Area
0500000US48063,12464,Camp County,Texas,Micro Area
0500000US48065,5807,Carson County,Texas,Rural Area
0500000US48067,28454,Cass County,Texas,Micro Area
0500000US48069,7371,Castro County,Texas,Rural Area
0500000US48071,46571,Chambers County,Texas,Micro Area
0500000US48073,50412,Cherokee County,Texas,Small Metro Area
0500000US48075,6664,Childress County,Texas,Rural Area
0500000US48077,10218,Clay County,Texas,Micro Area
0500000US48079,2547,Cochran County,Texas,Rural Area
0500000US48081,3285,Coke County,Texas,Rural Area
0500000US48083,7684,Coleman County,Texas,Rural Area
0500000US48085,1064465,Collin County,Texas,Large Metro Area
0500000US48087,2652,Collingsworth County,Texas,Rural Area
0500000US48089,20557,Colorado County,Texas,Micro Area
0500000US48091,161501,Comal County,Texas,Small Metro Area
0500000US48093,13594,Comanche County,Texas,Micro Area
0500000US48095,3303,Concho County,Texas,Rural Area
0500000US48097,41668,Cooke County,Texas,Micro Area
0500000US48099,83093,Coryell County,Texas,Small Metro Area
0500000US48101,1380,Cottle County,Texas,Rural Area
0500000US48103,4675,Crane County,Texas,Rural Area
0500000US48105,3098,Crockett County,Texas,Rural Area
0500000US48107,5133,Crosby County,Texas,Rural Area
0500000US48109,2188,Culberson County,Texas,Rural Area
0500000US48111,7115,Dallam County,Texas,Rural Area
0500000US48113,2613539,Dallas County,Texas,Large Metro Area
0500000US48115,12456,Dawson County,Texas,Micro Area
0500000US48117,18583,Deaf Smith County,Texas,Micro Area
0500000US48119,5230,Delta County,Texas,Rural Area
0500000US48121,906422,Denton County,Texas,Medium Metro Area
0500000US48123,19824,DeWitt County,Texas,Micro Area
0500000US48125,1770,Dickens County,Texas,Rural Area
0500000US48127,8615,Dimmit County,Texas,Rural Area
0500000US48129,3258,Donley County,Texas,Rural Area
0500000US48131,9831,Duval County,Texas,Rural Area
0500000US48133,17725,Eastland County,Texas,Micro Area
0500000US48135,165171,Ector County,Texas,Small Metro Area
0500000US48137,1422,Edwards County,Texas,Rural Area
0500000US48139,192455,Ellis County,Texas,Small Metro Area
0500000US48141,865657,El Paso County,Texas,Medium Metro Area
0500000US48143,42545,Erath County,Texas,Micro Area
0500000US48145,16968,Falls County,Texas,Micro Area
0500000US48147,35662,Fannin County,Texas,Micro Area
0500000US48149,24435,Fayette County,Texas,Micro Area
0500000US48151,3672,Fisher County,Texas,Rural Area
0500000US48153,5402,Floyd County,Texas,Rural Area
0500000US48155,1095,Foard County,Texas,Rural Area
0500000US48157,822779,Fort Bend County,Texas,Medium Metro Area
0500000US48159,10359,Franklin County,Texas,Micro Area
0500000US48161,19435,Freestone County,Texas,Micro Area
0500000US48163,18385,Frio County,Texas,Micro Area
0500000US48165,21598,Gaines County,Texas,Micro Area
0500000US48167,350682,Galveston County,Texas,Medium Metro Area
0500000US48169,5816,Garza County,Texas,Rural Area
0500000US48171,26725,Gillespie County,Texas,Micro Area
0500000US48173,1116,Glasscock County,Texas,Rural Area
0500000US48175,7012,Goliad County,Texas,Rural Area
0500000US48177,19653,Gonzales County,Texas,Micro Area
0500000US48179,21227,Gray County,Texas,Micro Area
0500000US48181,135543,Grayson County,Texas,Small Metro Area
0500000US48183,124239,Gregg County,Texas,Small Metro Area
0500000US48185,29268,Grimes County,Texas,Micro Area
0500000US48187,172706,Guadalupe County,Texas,Small Metro Area
0500000US48189,32522,Hale County,Texas,Micro Area
0500000US48191,2825,Hall County,Texas,Rural Area
0500000US48193,8222,Hamilton County,Texas,Rural Area
0500000US48195,5285,Hansford County,Texas,Rural Area
0500000US48197,3549,Hardeman County,Texas,Rural Area
0500000US48199,56231,Hardin County,Texas,Small Metro Area
0500000US48201,4731145,Harris County,Texas,Large Metro Area
0500000US48203,68839,Harrison County,Texas,Small Metro Area
0500000US48205,5382,Hartley County,Texas,Rural Area
0500000US48207,5416,Haskell County,Texas,Rural Area
0500000US48209,241067,Hays County,Texas,Small Metro Area
0500000US48211,3382,Hemphill County,Texas,Rural Area
0500000US48213,82150,Henderson County,Texas,Small Metro Area
0500000US48215,870781,Hidalgo County,Texas,Medium Metro Area
0500000US48217,35874,Hill County,Texas,Micro Area
0500000US48219,21537,Hockley County,Texas,Micro Area
0500000US48221,61598,Hood County,Texas,Small Metro Area
0500000US48223,36787,Hopkins County,Texas,Micro Area
0500000US48225,22066,Houston County,Texas,Micro Area
0500000US48227,34860,Howard County,Texas,Micro Area
0500000US48229,3202,Hudspeth County,Texas,Rural Area
0500000US48231,99956,Hunt County,Texas,Small Metro Area
0500000US48233,20617,Hutchinson County,Texas,Micro Area
0500000US48235,1513,Irion County,Texas,Rural Area
0500000US48237,8472,Jack County,Texas,Rural Area
0500000US48239,14988,Jackson County,Texas,Micro Area
0500000US48241,32980,Jasper County,Texas,Micro Area
0500000US48243,1996,Jeff Davis County,Texas,Rural Area
0500000US48245,256526,Jefferson County,Texas,Medium Metro Area
0500000US48247,4838,Jim Hogg County,Texas,Rural Area
0500000US48249,38891,Jim Wells County,Texas,Micro Area
0500000US48251,179927,Johnson County,Texas,Small Metro Area
0500000US48253,19663,Jones County,Texas,Micro Area
0500000US48255,14710,Karnes County,Texas,Micro Area
0500000US48257,145310,Kaufman County,Texas,Small Metro Area
0500000US48259,44279,Kendall County,Texas,Micro Area
0500000US48261,350,Kenedy County,Texas,Rural Area
0500000US48263,753,Kent County,Texas,Rural Area
0500000US48265,52598,Kerr County,Texas,Small Metro Area
0500000US48267,4286,Kimble County,Texas,Rural Area
0500000US48269,265,King County,Texas,Rural Area
0500000US48271,3129,Kinney County,Texas,Rural Area
0500000US48273,31040,Kleberg County,Texas,Micro Area
0500000US48275,3353,Knox County,Texas,Rural Area
0500000US48277,50088,Lamar County,Texas,Small Metro Area
0500000US48279,13045,Lamb County,Texas,Micro Area
0500000US48281,21627,Lampasas County,Texas,Micro Area
0500000US48283,6664,La Salle County,Texas,Rural Area
0500000US48285,20337,Lavaca County,Texas,Micro Area
0500000US48287,17478,Lee County,Texas,Micro Area
0500000US48289,15719,Leon County,Texas,Micro Area
0500000US48291,91628,Liberty County,Texas,Small Metro Area
0500000US48293,22146,Limestone County,Texas,Micro Area
0500000US48295,3059,Lipscomb County,Texas,Rural Area
0500000US48297,11335,Live Oak County,Texas,Micro Area
0500000US48299,21243,Llano County,Texas,Micro Area
0500000US48301,64,Loving County,Texas,Rural Area
0500000US48303,310639,Lubbock County,Texas,Medium Metro Area
0500000US48305,5596,Lynn County,Texas,Rural Area
0500000US48307,7630,McCulloch County,Texas,Rural Area
0500000US48309,260579,McLennan County,Texas,Medium Metro Area
0500000US48311,600,McMullen County,Texas,Rural Area
0500000US48313,13455,Madison County,Texas,Micro Area
0500000US48315,9725,Marion County,Texas,Rural Area
0500000US48317,5237,Martin County,Texas,Rural Area
0500000US48319,3953,Mason County,Texas,Rural Area
0500000US48321,36255,Matagorda County,Texas,Micro Area
0500000US48323,57887,Maverick County,Texas,Small Metro Area
0500000US48325,50748,Medina County,Texas,Small Metro Area
0500000US48327,1962,Menard County,Texas,Rural Area
0500000US48329,169983,Midland County,Texas,Small Metro Area
0500000US48331,24754,Milam County,Texas,Micro Area
0500000US48333,4456,Mills County,Texas,Rural Area
0500000US48335,8990,Mitchell County,Texas,Rural Area
0500000US48337,19965,Montague County,Texas,Micro Area
0500000US48339,620443,Montgomery County,Texas,Medium Metro Area
0500000US48341,21358,Moore County,Texas,Micro Area
0500000US48343,11973,Morris County,Texas,Micro Area
0500000US48345,1063,Motley County,Texas,Rural Area
0500000US48347,64653,Nacogdoches County,Texas,Small Metro Area
0500000US48349,52624,Navarro County,Texas,Small Metro Area
0500000US48351,12217,Newton County,Texas,Micro Area
0500000US48353,14738,Nolan County,Texas,Micro Area
0500000US48355,353178,Nueces County,Texas,Medium Metro Area
0500000US48357,10015,Ochiltree County,Texas,Micro Area
0500000US48359,1758,Oldham County,Texas,Rural Area
0500000US48361,84808,Orange County,Texas,Small Metro Area
0500000US48363,28409,Palo Pinto County,Texas,Micro Area
0500000US48365,22491,Panola County,Texas,Micro Area
0500000US48367,148222,Parker County,Texas,Small Metro Area
0500000US48369,9869,Parmer County,Texas,Rural Area
0500000US48371,15193,Pecos County,Texas,Micro Area
0500000US48373,50123,Polk County,Texas,Small Metro Area
0500000US48375,118525,Potter County,Texas,Small Metro Area
0500000US48377,6131,Presidio County,Texas,Rural Area
0500000US48379,12164,Rains County,Texas,Micro Area
0500000US48381,140753,Randall County,Texas,Small Metro Area
0500000US48383,3385,Reagan County,Texas,Rural Area
0500000US48385,2758,Real County,Texas,Rural Area
0500000US48387,11587,Red River County,Texas,Micro Area
0500000US48389,14748,Reeves County,Texas,Micro Area
0500000US48391,6741,Refugio County,Texas,Rural Area
0500000US48393,827,Roberts County,Texas,Rural Area
0500000US48395,16757,Robertson County,Texas,Micro Area
0500000US48397,107819,Rockwall County,Texas,Small Metro Area
0500000US48399,9900,Runnels County,Texas,Rural Area
0500000US48401,52214,Rusk County,Texas,Small Metro Area
0500000US48403,9894,Sabine County,Texas,Rural Area
0500000US48405,7918,San Augustine County,Texas,Rural Area
0500000US48407,27402,San Jacinto County,Texas,Micro Area
0500000US48409,68755,San Patricio County,Texas,Small Metro Area
0500000US48411,5730,San Saba County,Texas,Rural Area
0500000US48413,2451,Schleicher County,Texas,Rural Area
0500000US48415,16932,Scurry County,Texas,Micro Area
0500000US48417,3105,Shackelford County,Texas,Rural Area
0500000US48419,24022,Shelby County,Texas,Micro Area
0500000US48421,2782,Sherman County,Texas,Rural Area
0500000US48423,233479,Smith County,Texas,Small Metro Area
0500000US48425,9205,Somervell County,Texas,Rural Area
0500000US48427,65920,Starr County,Texas,Small Metro Area
0500000US48429,9101,Stephens County,Texas,Rural Area
0500000US48431,1372,Sterling County,Texas,Rural Area
0500000US48433,1245,Stonewall County,Texas,Rural Area
0500000US48435,3372,Sutton County,Texas,Rural Area
0500000US48437,6971,Swisher County,Texas,Rural Area
0500000US48439,2110640,Tarrant County,Texas,Large Metro Area
0500000US48441,143208,Taylor County,Texas,Small Metro Area
0500000US48443,760,Terrell County,Texas,Rural Area
0500000US48445,11831,Terry County,Texas,Micro Area
0500000US48447,1440,Throckmorton County,Texas,Rural Area
0500000US48449,31247,Titus County,Texas,Micro Area
0500000US48451,120003,Tom Green County,Texas,Small Metro Area
0500000US48453,1290188,Travis County,Texas,Large Metro Area
0500000US48455,13602,Trinity County,Texas,Micro Area
0500000US48457,19798,Tyler County,Texas,Micro Area
0500000US48459,40892,Upshur County,Texas,Micro Area
0500000US48461,3308,Upton County,Texas,Rural Area
0500000US48463,24564,Uvalde County,Texas,Micro Area
0500000US48465,47586,Val Verde County,Texas,Micro Area
0500000US48467,59541,Van Zandt County,Texas,Small Metro Area
0500000US48469,91319,Victoria County,Texas,Small Metro Area
0500000US48471,76400,Walker County,Texas,Small Metro Area
0500000US48473,56794,Waller County,Texas,Small Metro Area
0500000US48475,11644,Ward County,Texas,Micro Area
0500000US48477,35805,Washington County,Texas,Micro Area
0500000US48479,267114,Webb County,Texas,Medium Metro Area
0500000US48481,41570,Wharton County,Texas,Micro Area
0500000US48483,4990,Wheeler County,Texas,Rural Area
0500000US48485,129350,Wichita County,Texas,Small Metro Area
0500000US48487,12887,Wilbarger County,Texas,Micro Area
0500000US48489,20164,Willacy County,Texas,Micro Area
0500000US48491,609017,Williamson County,Texas,Medium Metro Area
0500000US48493,49753,Wilson County,Texas,Micro Area
0500000US48495,7791,Winkler County,Texas,Rural Area
0500000US48497,68632,Wise County,Texas,Small Metro Area
0500000US48499,44843,Wood County,Texas,Micro Area
0500000US48501,7694,Yoakum County,Texas,Rural Area
0500000US48503,17867,Young County,Texas,Micro Area
0500000US48505,13889,Zapata County,Texas,Micro Area
0500000US48507,9670,Zavala County,Texas,Rural Area
0500000US49001,7072,Beaver County,Utah,Rural Area
0500000US49003,57666,Box Elder County,Utah,Small Metro Area
0500000US49005,133154,Cache County,Utah,Small Metro Area
0500000US49007,20412,Carbon County,Utah,Micro Area
0500000US49009,935,Daggett County,Utah,Rural Area
0500000US49011,362679,Davis County,Utah,Medium Metro Area
0500000US49013,19596,Duchesne County,Utah,Micro Area
0500000US49015,9825,Emery County,Utah,Rural Area
0500000US49017,5083,Garfield County,Utah,Rural Area
0500000US49019,9669,Grand County,Utah,Rural Area
0500000US49021,57289,Iron County,Utah,Small Metro Area
0500000US49023,11786,Juab County,Utah,Micro Area
0500000US49025,7667,Kane County,Utah,Rural Area
0500000US49027,12975,Millard County,Utah,Micro Area
0500000US49029,12295,Morgan County,Utah,Micro Area
0500000US49031,1438,Piute County,Utah,Rural Area
0500000US49033,2510,Rich County,Utah,Rural Area
0500000US49035,1185238,Salt Lake County,Utah,Large Metro Area
0500000US49037,14518,San Juan County,Utah,Micro Area
0500000US49039,28437,Sanpete County,Utah,Micro Area
0500000US49041,21522,Sevier County,Utah,Micro Area
0500000US49043,42357,Summit County,Utah,Micro Area
0500000US49045,72698,Tooele County,Utah,Small Metro Area
0500000US49047,35620,Uintah County,Utah,Micro Area
0500000US49049,659399,Utah County,Utah,Medium Metro Area
0500000US49051,34788,Wasatch County,Utah,Micro Area
0500000US49053,180279,Washington County,Utah,Small Metro Area
0500000US49055,2486,Wayne County,Utah,Rural Area
0500000US49057,262223,Weber County,Utah,Medium Metro Area
0500000US50001,37363,Addison County,Vermont,Micro Area
0500000US50003,37347,Bennington County,Vermont,Micro Area
0500000US50005,30233,Caledonia County,Vermont,Micro Area
0500000US50007,168323,Chittenden County,Vermont,Small Metro Area
0500000US50009,5920,Essex County,Vermont,Rural Area
0500000US50011,49946,Franklin County,Vermont,Micro Area
0500000US50013,7293,Grand Isle County,Vermont,Rural Area
0500000US50015,25945,Lamoille County,Vermont,Micro Area
0500000US50017,29277,Orange County,Vermont,Micro Area
0500000US50019,27393,Orleans County,Vermont,Micro Area
0500000US50021,60572,Rutland County,Vermont,Small Metro Area
0500000US50023,59807,Washington County,Vermont,Small Metro Area
0500000US50025,45905,Windham County,Vermont,Micro Area
0500000US50027,57753,Windsor County,Vermont,Small Metro Area
0500000US51001,33413,Accomack County,Virginia,Micro Area
0500000US51003,112395,Albemarle County,Virginia,Small Metro Area
0500000US51005,15223,Alleghany County,Virginia,Micro Area
0500000US51007,13265,Amelia County,Virginia,Micro Area
0500000US51009,31307,Amherst County,Virginia,Micro Area
0500000US51011,16119,Appomattox County,Virginia,Micro Area
0500000US51013,238643,Arlington County,Virginia,Small Metro Area
0500000US51015,77487,Augusta County,Virginia,Small Metro Area
0500000US51017,4209,Bath County,Virginia,Rural Area
0500000US51019,79462,Bedford County,Virginia,Small Metro Area
0500000US51021,6270,Bland County,Virginia,Rural Area
0500000US51023,33596,Botetourt County,Virginia,Micro Area
0500000US51025,15849,Brunswick County,Virginia,Micro Area
0500000US51027,20355,Buchanan County,Virginia,Micro Area
0500000US51029,16824,Buckingham County,Virginia,Micro Area
0500000US51031,55696,Campbell County,Virginia,Small Metro Area
0500000US51033,30887,Caroline County,Virginia,Micro Area
0500000US51035,29155,Carroll County,Virginia,Micro Area
0500000US51036,6773,Charles City County,Virginia,Rural Area
0500000US51037,11529,Charlotte County,Virginia,Micro Area
0500000US51041,364548,Chesterfield County,Virginia,Medium Metro Area
0500000US51043,14783,Clarke County,Virginia,Micro Area
0500000US51045,4892,Craig County,Virginia,Rural Area
0500000US51047,52552,Culpeper County,Virginia,Small Metro Area
0500000US51049,9675,Cumberland County,Virginia,Rural Area
0500000US51051,14124,Dickenson County,Virginia,Micro Area
0500000US51053,27947,Dinwiddie County,Virginia,Micro Area
0500000US51057,10599,Essex County,Virginia,Micro Area
0500000US51059,1150309,Fairfax County,Virginia,Large Metro Area
0500000US51061,72972,Fauquier County,Virginia,Small Metro Area
0500000US51063,15476,Floyd County,Virginia,Micro Area
0500000US51065,27249,Fluvanna County,Virginia,Micro Area
0500000US51067,54477,Franklin County,Virginia,Small Metro Area
0500000US51069,91419,Frederick County,Virginia,Small Metro Area
0500000US51071,16787,Giles County,Virginia,Micro Area
0500000US51073,38711,Gloucester County,Virginia,Micro Area
0500000US51075,24727,Goochland County,Virginia,Micro Area
0500000US51077,15333,Grayson County,Virginia,Micro Area
0500000US51079,20552,Greene County,Virginia,Micro Area
0500000US51081,11391,Greensville County,Virginia,Micro Area
0500000US51083,34022,Halifax County,Virginia,Micro Area
0500000US51085,109979,Hanover County,Virginia,Small Metro Area
0500000US51087,334389,Henrico County,Virginia,Medium Metro Area
0500000US51089,50948,Henry County,Virginia,Small Metro Area
0500000US51091,2232,Highland County,Virginia,Rural Area
0500000US51093,38606,Isle of Wight County,Virginia,Micro Area
0500000US51095,78254,James City County,Virginia,Small Metro Area
0500000US51097,6608,King and Queen County,Virginia,Rural Area
0500000US51099,26723,King George County,Virginia,Micro Area
0500000US51101,17810,King William County,Virginia,Micro Area
0500000US51103,10919,Lancaster County,Virginia,Micro Area
0500000US51105,22173,Lee County,Virginia,Micro Area
0500000US51107,420959,Loudoun County,Virginia,Medium Metro Area
0500000US51109,37596,Louisa County,Virginia,Micro Area
0500000US51111,11936,Lunenburg County,Virginia,Micro Area
0500000US51113,13837,Madison County,Virginia,Micro Area
0500000US51115,8533,Mathews County,Virginia,Rural Area
0500000US51117,30319,Mecklenburg County,Virginia,Micro Area
0500000US51119,10625,Middlesex County,Virginia,Micro Area
0500000US51121,99721,Montgomery County,Virginia,Small Metro Area
0500000US51125,14775,Nelson County,Virginia,Micro Area
0500000US51127,22945,New Kent County,Virginia,Micro Area
0500000US51131,12282,Northampton County,Virginia,Micro Area
0500000US51133,11839,Northumberland County,Virginia,Micro Area
0500000US51135,15642,Nottoway County,Virginia,Micro Area
0500000US51137,36254,Orange County,Virginia,Micro Area
0500000US51139,23709,Page County,Virginia,Micro Area
0500000US51141,17608,Patrick County,Virginia,Micro Area
0500000US51143,60501,Pittsylvania County,Virginia,Small Metro Area
0500000US51145,30333,Powhatan County,Virginia,Micro Area
0500000US51147,21849,Prince Edward County,Virginia,Micro Area
0500000US51149,43010,Prince George County,Virginia,Micro Area
0500000US51153,482204,Prince William County,Virginia,Medium Metro Area
0500000US51155,33800,Pulaski County,Virginia,Micro Area
0500000US51157,7348,Rappahannock County,Virginia,Rural Area
0500000US51159,8923,Richmond County,Virginia,Rural Area
0500000US51161,96929,Roanoke County,Virginia,Small Metro Area
0500000US51163,22650,Rockbridge County,Virginia,Micro Area
0500000US51165,83757,Rockingham County,Virginia,Small Metro Area
0500000US51167,25781,Russell County,Virginia,Micro Area
0500000US51169,21576,Scott County,Virginia,Micro Area
0500000US51171,44186,Shenandoah County,Virginia,Micro Area
0500000US51173,29800,Smyth County,Virginia,Micro Area
0500000US51175,17996,Southampton County,Virginia,Micro Area
0500000US51177,140032,Spotsylvania County,Virginia,Small Metro Area
0500000US51179,156927,Stafford County,Virginia,Small Metro Area
0500000US51181,6561,Surry County,Virginia,Rural Area
0500000US51183,10829,Sussex County,Virginia,Micro Area
0500000US51185,40429,Tazewell County,Virginia,Micro Area
0500000US51187,40727,Warren County,Virginia,Micro Area
0500000US51191,53935,Washington County,Virginia,Small Metro Area
0500000US51193,18477,Westmoreland County,Virginia,Micro Area
0500000US51195,36130,Wise County,Virginia,Micro Area
0500000US51197,28290,Wythe County,Virginia,Micro Area
0500000US51199,70045,York County,Virginia,Small Metro Area
0500000US51510,159467,Alexandria city,Virginia,Small Metro Area
0500000US51520,17219,Bristol city,Virginia,Micro Area
0500000US51530,6641,Buena Vista city,Virginia,Rural Area
0500000US51540,46553,Charlottesville city,Virginia,Micro Area
0500000US51550,249422,Chesapeake city,Virginia,Small Metro Area
0500000US51570,18170,Colonial Heights city,Virginia,Micro Area
0500000US51580,5737,Covington city,Virginia,Rural Area
0500000US51590,42590,Danville city,Virginia,Micro Area
0500000US51595,5766,Emporia city,Virginia,Rural Area
0500000US51600,24146,Fairfax city,Virginia,Micro Area
0500000US51610,14658,Falls Church city,Virginia,Micro Area
0500000US51620,8180,Franklin city,Virginia,Rural Area
0500000US51630,27982,Fredericksburg city,Virginia,Micro Area
0500000US51640,6720,Galax city,Virginia,Rural Area
0500000US51650,137148,Hampton city,Virginia,Small Metro Area
0500000US51660,51814,Harrisonburg city,Virginia,Small Metro Area
0500000US51670,23033,Hopewell city,Virginia,Micro Area
0500000US51678,7320,Lexington city,Virginia,Rural Area
0500000US51680,79009,Lynchburg city,Virginia,Small Metro Area
0500000US51683,42772,Manassas city,Virginia,Micro Area
0500000US51685,17219,Manassas Park city,Virginia,Micro Area
0500000US51690,13485,Martinsville city,Virginia,Micro Area
0500000US51700,186247,Newport News city,Virginia,Small Metro Area
0500000US51710,238005,Norfolk city,Virginia,Small Metro Area
0500000US51720,3687,Norton city,Virginia,Rural Area
0500000US51730,33458,Petersburg city,Virginia,Micro Area
0500000US51735,12460,Poquoson city,Virginia,Micro Area
