id,pop_total,county,state,pop_class,year,broadband_pct,total_pop_enrolled,percent_total_pop_enrolled,margin_total_pop,geo_id_x,est_total_households,est_med_income_households,est_total_families,est_med_income_families,geo_id_y,est_total_pop_16_over,est_emp_pop_ratio_16_over,est_unemp_pop_ratio_16_over,geo_id_x,total_one_device,total_multi_device,total_without_device,total_households_org,geo_id_y,total_with_subs_org,total_without_subs_org,total_cellular_subs,total_with_cell_sub_only,total_subs,total_without_subs,total_subs_w_cell
0500000US05051,100180.0,Garland County,Arkansas,Small Metro Area,2018.0,0.75999999,14181.0,72.0,1195.0,0500000US05051,40407.0,42779.0,27143.0,59245.0,0500000US05051,81395.0,50.5,3.4,0500000US05051,35144.0,31207.0,10304.0,81395.0,0500000US05051,71681.0,,,,0.0,0.0,0.0
0500000US05053,17958.0,Grant County,Arkansas,Micro Area,2018.0,0.72900003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05055,45736.0,Greene County,Arkansas,Micro Area,2018.0,0.74900001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05057,20065.0,Hempstead County,Arkansas,Micro Area,2018.0,0.67199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05059,33040.0,Hot Spring County,Arkansas,Micro Area,2018.0,0.64500004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05061,12785.0,Howard County,Arkansas,Micro Area,2018.0,0.63499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05063,37938.0,Independence County,Arkansas,Micro Area,2018.0,0.616,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05065,13577.0,Izard County,Arkansas,Micro Area,2018.0,0.57199997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05067,16755.0,Jackson County,Arkansas,Micro Area,2018.0,0.62299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05069,67260.0,Jefferson County,Arkansas,Small Metro Area,2018.0,0.56300002,10969.0,71.0,666.0,0500000US05069,25689.0,35652.0,14864.0,54378.0,0500000US05069,55309.0,43.1,8.7,0500000US05069,24654.0,21940.0,4689.0,55309.0,0500000US05069,22927.0,,,,30831.0,0.0,30831.0
0500000US05071,25749.0,Johnson County,Arkansas,Micro Area,2018.0,0.65000004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05073,6308.0,Lafayette County,Arkansas,Rural Area,2018.0,0.55500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05075,16216.0,Lawrence County,Arkansas,Micro Area,2018.0,0.63700002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05077,8600.0,Lee County,Arkansas,Rural Area,2018.0,0.52200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05079,12941.0,Lincoln County,Arkansas,Micro Area,2018.0,0.579,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05081,12026.0,Little River County,Arkansas,Micro Area,2018.0,0.62600005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05083,21131.0,Logan County,Arkansas,Micro Area,2018.0,0.69200003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05085,74015.0,Lonoke County,Arkansas,Small Metro Area,2018.0,0.77499998,14082.0,77.8,794.0,0500000US05085,28132.0,53782.0,20157.0,67744.0,0500000US05085,56820.0,56.5,4.3,0500000US05085,25610.0,23695.0,3926.0,56820.0,0500000US05085,50811.0,,,,0.0,0.0,0.0
0500000US05087,16521.0,Madison County,Arkansas,Micro Area,2018.0,0.611,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05089,16826.0,Marion County,Arkansas,Micro Area,2018.0,0.74000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05091,42600.0,Miller County,Arkansas,Micro Area,2018.0,0.72299999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05093,40685.0,Mississippi County,Arkansas,Micro Area,2018.0,0.66300005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05095,6799.0,Monroe County,Arkansas,Rural Area,2018.0,0.55399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05097,8484.0,Montgomery County,Arkansas,Rural Area,2018.0,0.58400005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05099,8310.0,Nevada County,Arkansas,Rural Area,2018.0,0.52899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05101,7225.0,Newton County,Arkansas,Rural Area,2018.0,0.58899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05103,22650.0,Ouachita County,Arkansas,Micro Area,2018.0,0.60000002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05105,10019.0,Perry County,Arkansas,Micro Area,2018.0,0.662,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05107,16568.0,Phillips County,Arkansas,Micro Area,2018.0,0.61300004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05109,10171.0,Pike County,Arkansas,Micro Area,2018.0,0.616,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05111,22965.0,Poinsett County,Arkansas,Micro Area,2018.0,0.70099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05113,19221.0,Polk County,Arkansas,Micro Area,2018.0,0.62799996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05115,63381.0,Pope County,Arkansas,Small Metro Area,2018.0,0.713,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05117,8282.0,Prairie County,Arkansas,Rural Area,2018.0,0.54399997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05119,399125.0,Pulaski County,Arkansas,Medium Metro Area,2018.0,0.75400001,63283.0,70.0,1992.0,0500000US05119,157678.0,49613.0,97688.0,64997.0,0500000US05119,310280.0,60.7,4.3,0500000US05119,144833.0,123912.0,23939.0,310280.0,0500000US05119,180505.0,,,,110025.0,0.0,110025.0
0500000US05121,18571.0,Randolph County,Arkansas,Micro Area,2018.0,0.64099997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05123,23090.0,St. Francis County,Arkansas,Micro Area,2018.0,0.51899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05125,123416.0,Saline County,Arkansas,Small Metro Area,2018.0,0.80800003,21413.0,74.7,751.0,0500000US05125,43496.0,63084.0,32652.0,76051.0,0500000US05125,96973.0,61.1,2.4,0500000US05125,44237.0,36923.0,9043.0,96973.0,0500000US05125,86812.0,,,,0.0,0.0,0.0
0500000US05127,9836.0,Scott County,Arkansas,Rural Area,2018.0,0.55500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05129,7828.0,Searcy County,Arkansas,Rural Area,2018.0,0.58499998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05131,127799.0,Sebastian County,Arkansas,Small Metro Area,2018.0,0.72799999,21905.0,74.8,805.0,0500000US05131,51739.0,46826.0,34503.0,52692.0,0500000US05131,100912.0,59.1,3.5,0500000US05131,45830.0,39962.0,8171.0,100912.0,0500000US05131,74817.0,,,,0.0,0.0,0.0
0500000US05133,15839.0,Sevier County,Arkansas,Micro Area,2018.0,0.708,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05135,17271.0,Sharp County,Arkansas,Micro Area,2018.0,0.57700002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05137,12359.0,Stone County,Arkansas,Micro Area,2018.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05139,39054.0,Union County,Arkansas,Micro Area,2018.0,0.60100001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05141,15796.0,Van Buren County,Arkansas,Micro Area,2018.0,0.60399997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05143,245871.0,Washington County,Arkansas,Small Metro Area,2018.0,0.76899999,40028.0,54.6,1670.0,0500000US05143,90001.0,50342.0,58171.0,63063.0,0500000US05143,186286.0,61.9,3.5,0500000US05143,77105.0,81573.0,10958.0,186286.0,0500000US05143,146653.0,27276.0,,,0.0,27276.0,0.0
0500000US05145,76822.0,White County,Arkansas,Small Metro Area,2018.0,0.73299998,13490.0,61.4,1058.0,0500000US05145,29577.0,42270.0,20733.0,57141.0,0500000US05145,63038.0,50.1,5.4,0500000US05145,25998.0,25464.0,5252.0,63038.0,0500000US05145,58045.0,,,,0.0,0.0,0.0
0500000US05147,6269.0,Woodruff County,Arkansas,Rural Area,2018.0,0.546,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US05149,20263.0,Yell County,Arkansas,Micro Area,2018.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06001,1682353.0,Alameda County,California,Large Metro Area,2018.0,0.875,246266.0,59.6,2983.0,0500000US06001,575410.0,102125.0,381320.0,123476.0,0500000US06001,1361098.0,64.8,4.0,0500000US06001,632826.0,559262.0,93768.0,1361098.0,0500000US06001,549644.0,276490.0,427662.0,11778.0,372014.0,288268.0,799676.0
0500000US06003,1204.0,Alpine County,California,Rural Area,2018.0,0.84899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06005,40474.0,Amador County,California,Micro Area,2018.0,0.81399995,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06007,211632.0,Butte County,California,Small Metro Area,2018.0,0.83200002,33550.0,51.8,904.0,0500000US06007,88636.0,51652.0,51467.0,65419.0,0500000US06007,190638.0,53.2,7.3,0500000US06007,82093.0,76025.0,17551.0,190638.0,0500000US06007,157222.0,28537.0,7979.0,,0.0,28537.0,7979.0
0500000US06009,45292.0,Calaveras County,California,Micro Area,2018.0,0.77900004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06011,21839.0,Colusa County,California,Micro Area,2018.0,0.773,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06013,1165927.0,Contra Costa County,California,Large Metro Area,2018.0,0.90199995,198448.0,67.7,2123.0,0500000US06013,396133.0,101618.0,285418.0,113973.0,0500000US06013,921374.0,62.7,4.6,0500000US06013,413878.0,374650.0,74909.0,921374.0,0500000US06013,515053.0,215662.0,163249.0,,232880.0,215662.0,396129.0
0500000US06015,27743.0,Del Norte County,California,Micro Area,2018.0,0.76800001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06017,191185.0,El Dorado County,California,Small Metro Area,2018.0,0.85699993,29830.0,71.1,1232.0,0500000US06017,72774.0,82742.0,49875.0,100420.0,0500000US06017,156948.0,56.5,4.4,0500000US06017,72274.0,61396.0,14999.0,156948.0,0500000US06017,140455.0,17773.0,,,0.0,17773.0,0.0
0500000US06019,1008654.0,Fresno County,California,Large Metro Area,2018.0,0.77900004,207124.0,70.6,3306.0,0500000US06019,309519.0,52629.0,220824.0,60114.0,0500000US06019,741706.0,55.9,8.1,0500000US06019,334025.0,300783.0,50538.0,741706.0,0500000US06019,488640.0,368695.0,79477.0,,172648.0,368695.0,252125.0
0500000US06021,28917.0,Glenn County,California,Micro Area,2018.0,0.69800001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06023,136463.0,Humboldt County,California,Small Metro Area,2018.0,0.81099999,18520.0,52.8,670.0,0500000US06023,55773.0,50294.0,29581.0,62151.0,0500000US06023,112359.0,57.2,9.4,0500000US06023,50365.0,45950.0,9069.0,112359.0,0500000US06023,90124.0,11594.0,,,11527.0,11594.0,11527.0
0500000US06025,179702.0,Imperial County,California,Small Metro Area,2018.0,0.73899996,37421.0,67.4,1718.0,0500000US06025,41764.0,48984.0,30792.0,53797.0,0500000US06025,136416.0,45.3,12.8,0500000US06025,59486.0,55247.0,10153.0,136416.0,0500000US06025,85630.0,111508.0,,,37306.0,111508.0,37306.0
0500000US06027,19016.0,Inyo County,California,Micro Area,2018.0,0.77900004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06029,909235.0,Kern County,California,Medium Metro Area,2018.0,0.76800001,192016.0,73.1,2249.0,0500000US06029,273167.0,51579.0,201894.0,57105.0,0500000US06029,664871.0,52.4,8.9,0500000US06029,297185.0,277266.0,38770.0,664871.0,0500000US06029,504447.0,331675.0,36604.0,,115917.0,331675.0,152521.0
0500000US06031,152486.0,Kings County,California,Small Metro Area,2018.0,0.77200001,32362.0,70.8,1112.0,0500000US06031,43727.0,61663.0,33774.0,62931.0,0500000US06031,114798.0,45.9,8.8,0500000US06031,52366.0,47065.0,6662.0,114798.0,0500000US06031,73675.0,58369.0,,,22612.0,58369.0,22612.0
0500000US06033,68163.0,Lake County,California,Small Metro Area,2018.0,0.72600001,10043.0,81.9,752.0,0500000US06033,26774.0,48554.0,16035.0,64197.0,0500000US06033,,,,,,,,,0500000US06033,40446.0,,,,0.0,0.0,0.0
0500000US06035,32730.0,Lassen County,California,Micro Area,2018.0,0.76100004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06037,10014009.0,Los Angeles County,California,Large Metro Area,2018.0,0.82099998,1590325.0,61.2,5938.0,0500000US06037,3313908.0,68093.0,2193349.0,76551.0,0500000US06037,8162030.0,61.3,5.6,0500000US06037,3660112.0,3407326.0,590748.0,8162030.0,0500000US06037,4242177.0,3719761.0,1287910.0,22723.0,2609220.0,3742484.0,3897130.0
0500000US06039,156255.0,Madera County,California,Small Metro Area,2018.0,0.76800001,32430.0,74.6,1576.0,0500000US06039,44484.0,56305.0,33834.0,60189.0,0500000US06039,119395.0,49.6,11.5,0500000US06039,53912.0,47272.0,8586.0,119395.0,0500000US06039,72061.0,63280.0,,,34331.0,63280.0,34331.0
0500000US06041,262321.0,Marin County,California,Medium Metro Area,2018.0,0.90500003,41237.0,69.3,944.0,0500000US06041,104954.0,126373.0,67597.0,155890.0,0500000US06041,214458.0,62.8,2.5,0500000US06041,93343.0,85227.0,24517.0,214458.0,0500000US06041,174186.0,30202.0,14785.0,,0.0,30202.0,14785.0
0500000US06043,17131.0,Mariposa County,California,Micro Area,2018.0,0.76100004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06045,91601.0,Mendocino County,California,Small Metro Area,2018.0,0.77600002,13887.0,69.4,770.0,0500000US06045,33794.0,51830.0,21433.0,63009.0,0500000US06045,71461.0,54.7,5.8,0500000US06045,32278.0,27718.0,6752.0,71461.0,0500000US06045,61014.0,15495.0,,,2999.0,15495.0,2999.0
0500000US06047,281202.0,Merced County,California,Medium Metro Area,2018.0,0.79699999,59128.0,69.3,1164.0,0500000US06047,79487.0,57745.0,57977.0,63472.0,0500000US06047,203248.0,55.0,10.3,0500000US06047,86937.0,83694.0,13232.0,203248.0,0500000US06047,117453.0,114093.0,15988.0,,60426.0,114093.0,76414.0
0500000US06049,8700.0,Modoc County,California,Rural Area,2018.0,0.69400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06051,13195.0,Mono County,California,Micro Area,2018.0,0.83299994,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06053,439035.0,Monterey County,California,Medium Metro Area,2018.0,0.80800003,83816.0,70.2,1618.0,0500000US06053,126299.0,70681.0,92949.0,77394.0,0500000US06053,333147.0,57.2,4.4,0500000US06053,146863.0,137601.0,25098.0,333147.0,0500000US06053,168280.0,179236.0,21899.0,,127645.0,179236.0,149544.0
0500000US06055,138019.0,Napa County,California,Small Metro Area,2018.0,0.87599999,22394.0,61.8,786.0,0500000US06055,47315.0,87025.0,33064.0,97069.0,0500000US06055,114103.0,60.4,5.5,0500000US06055,50068.0,45511.0,10949.0,114103.0,0500000US06055,88492.0,34851.0,10073.0,,0.0,34851.0,10073.0
0500000US06057,102241.0,Nevada County,California,Small Metro Area,2018.0,0.84399998,13695.0,75.7,749.0,0500000US06057,41447.0,66299.0,25779.0,85930.0,0500000US06057,84536.0,52.6,3.4,0500000US06057,42024.0,28752.0,10253.0,84536.0,0500000US06057,78624.0,,,,0.0,0.0,0.0
0500000US06059,3186989.0,Orange County,California,Large Metro Area,2018.0,0.89299995,521182.0,61.0,3825.0,0500000US06059,1040394.0,89759.0,735186.0,102047.0,0500000US06059,2571255.0,62.8,4.1,0500000US06059,1139136.0,1061365.0,204692.0,2571255.0,0500000US06059,1574995.0,800458.0,558879.0,,428814.0,800458.0,987693.0
0500000US06061,404739.0,Placer County,California,Medium Metro Area,2018.0,0.884,66536.0,68.2,1333.0,0500000US06061,144691.0,88592.0,99968.0,102462.0,0500000US06061,317755.0,56.7,4.0,0500000US06061,142236.0,121508.0,33433.0,317755.0,0500000US06061,264888.0,40221.0,25272.0,,0.0,40221.0,25272.0
0500000US06063,19790.0,Plumas County,California,Micro Area,2018.0,0.759,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06065,2418185.0,Riverside County,California,Large Metro Area,2018.0,0.847,460779.0,68.3,4374.0,0500000US06065,728103.0,66964.0,524194.0,76938.0,0500000US06065,1907979.0,56.1,6.5,0500000US06065,844324.0,768586.0,152346.0,1907979.0,0500000US06065,1174968.0,876518.0,135655.0,,591697.0,876518.0,727352.0
0500000US06067,1585055.0,Sacramento County,California,Large Metro Area,2018.0,0.85600001,263575.0,65.7,2826.0,0500000US06067,543560.0,69767.0,359266.0,81058.0,0500000US06067,1215153.0,59.5,5.5,0500000US06067,553118.0,499412.0,89212.0,1215153.0,0500000US06067,715403.0,256299.0,199914.0,14460.0,275120.0,270759.0,475034.0
0500000US06069,64209.0,San Benito County,California,Small Metro Area,2018.0,0.88799995,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06071,2181654.0,San Bernardino County,California,Large Metro Area,2018.0,0.81700003,418455.0,67.9,4442.0,0500000US06071,638647.0,63857.0,486914.0,70981.0,0500000US06071,1662442.0,56.9,6.7,0500000US06071,740965.0,699802.0,97814.0,1662442.0,0500000US06071,1021719.0,844305.0,130649.0,,504293.0,844305.0,634942.0
0500000US06073,3298634.0,San Diego County,California,Large Metro Area,2018.0,0.88799995,520746.0,60.6,4519.0,0500000US06073,1130911.0,79079.0,761247.0,90981.0,0500000US06073,2695957.0,59.6,5.4,0500000US06073,1210681.0,1122040.0,197520.0,2695957.0,0500000US06073,1940935.0,837317.0,342822.0,,399590.0,837317.0,742412.0
0500000US06075,873965.0,San Francisco County,California,Medium Metro Area,2018.0,0.86000001,75617.0,45.5,1713.0,0500000US06075,362827.0,112376.0,178643.0,131253.0,0500000US06075,776750.0,69.1,3.7,0500000US06075,367857.0,319681.0,61506.0,776750.0,0500000US06075,361161.0,109684.0,273459.0,,137974.0,109684.0,411433.0
0500000US06077,779233.0,San Joaquin County,California,Medium Metro Area,2018.0,0.79899997,152867.0,72.5,2378.0,0500000US06077,231917.0,64119.0,174492.0,70745.0,0500000US06077,571146.0,57.1,6.0,0500000US06077,250713.0,237351.0,39120.0,571146.0,0500000US06077,338676.0,219190.0,94976.0,,130699.0,219190.0,225675.0
0500000US06079,282424.0,San Luis Obispo County,California,Medium Metro Area,2018.0,0.86200005,36447.0,45.7,1376.0,0500000US06079,106198.0,71148.0,67284.0,93540.0,0500000US06079,240351.0,53.4,4.8,0500000US06079,101074.0,97550.0,22171.0,240351.0,0500000US06079,210984.0,48097.0,,,0.0,48097.0,0.0
0500000US06081,764442.0,San Mateo County,California,Medium Metro Area,2018.0,0.89699996,114633.0,63.0,1880.0,0500000US06081,259654.0,124425.0,182198.0,144622.0,0500000US06081,628294.0,66.5,3.8,0500000US06081,288519.0,253939.0,54144.0,628294.0,0500000US06081,321993.0,141018.0,192499.0,,103373.0,141018.0,295872.0
0500000US06083,448229.0,Santa Barbara County,California,Medium Metro Area,2018.0,0.85300004,71070.0,52.3,1693.0,0500000US06083,146224.0,77472.0,100497.0,86170.0,0500000US06083,358433.0,58.8,5.9,0500000US06083,146305.0,147619.0,30819.0,358433.0,0500000US06083,282482.0,146168.0,22475.0,,40707.0,146168.0,63182.0
0500000US06085,1936259.0,Santa Clara County,California,Large Metro Area,2018.0,0.90699995,311579.0,61.2,2920.0,0500000US06085,645108.0,126606.0,461799.0,144690.0,0500000US06085,1560706.0,65.0,3.9,0500000US06085,703404.0,650843.0,115606.0,1560706.0,0500000US06085,713411.0,358980.0,596073.0,,237332.0,358980.0,833405.0
0500000US06087,270861.0,Santa Cruz County,California,Medium Metro Area,2018.0,0.86399996,38936.0,49.1,1485.0,0500000US06087,94994.0,86941.0,62397.0,107017.0,0500000US06087,227759.0,59.4,6.6,0500000US06087,97139.0,94443.0,15896.0,227759.0,0500000US06087,169125.0,67861.0,12064.0,,32286.0,67861.0,44350.0
0500000US06089,182155.0,Shasta County,California,Small Metro Area,2018.0,0.78800005,27974.0,67.9,956.0,0500000US06089,68198.0,56280.0,45982.0,66468.0,0500000US06089,145037.0,48.0,8.3,0500000US06089,65768.0,56093.0,15546.0,145037.0,0500000US06089,125857.0,13361.0,,,4567.0,13361.0,4567.0
0500000US06091,3236.0,Sierra County,California,Rural Area,2018.0,0.73199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06093,44076.0,Siskiyou County,California,Micro Area,2018.0,0.778,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06095,453491.0,Solano County,California,Medium Metro Area,2018.0,0.88700002,74018.0,69.0,1786.0,0500000US06095,152291.0,84395.0,108587.0,94974.0,0500000US06095,357799.0,60.5,4.6,0500000US06095,163291.0,145668.0,27847.0,357799.0,0500000US06095,194090.0,85299.0,60444.0,,97783.0,85299.0,158227.0
0500000US06097,488863.0,Sonoma County,California,Medium Metro Area,2018.0,0.87099999,74656.0,65.2,1807.0,0500000US06097,187434.0,81395.0,118022.0,98849.0,0500000US06097,413471.0,62.9,4.5,0500000US06097,191297.0,159747.0,37808.0,413471.0,0500000US06097,318354.0,97169.0,18996.0,,63188.0,97169.0,82184.0
0500000US06099,552878.0,Stanislaus County,California,Medium Metro Area,2018.0,0.82799995,109751.0,70.1,1722.0,0500000US06099,175171.0,60321.0,128261.0,65936.0,0500000US06099,418513.0,54.8,8.8,0500000US06099,188363.0,168859.0,29370.0,418513.0,0500000US06099,331422.0,180248.0,23406.0,,42933.0,180248.0,66339.0
0500000US06101,99633.0,Sutter County,California,Small Metro Area,2018.0,0.81999999,18602.0,71.6,626.0,0500000US06101,31989.0,59121.0,23427.0,65511.0,0500000US06101,74492.0,53.9,9.0,0500000US06101,32004.0,30215.0,7116.0,74492.0,0500000US06101,51800.0,20686.0,11172.0,,0.0,20686.0,11172.0
0500000US06103,65829.0,Tehama County,California,Small Metro Area,2018.0,0.71700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06105,16112.0,Trinity County,California,Micro Area,2018.0,0.66900003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06107,473117.0,Tulare County,California,Medium Metro Area,2018.0,0.736,107120.0,74.7,2300.0,0500000US06107,139197.0,48817.0,103190.0,55369.0,0500000US06107,339624.0,53.7,10.3,0500000US06107,146320.0,140295.0,21587.0,339624.0,0500000US06107,248240.0,207507.0,,,68378.0,207507.0,68378.0
0500000US06109,55620.0,Tuolumne County,California,Small Metro Area,2018.0,0.78200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US06111,843843.0,Ventura County,California,Medium Metro Area,2018.0,0.86799997,144116.0,65.7,2106.0,0500000US06111,271980.0,84566.0,194306.0,94483.0,0500000US06111,679810.0,61.6,4.4,0500000US06111,303595.0,274073.0,56159.0,679810.0,0500000US06111,552418.0,266550.0,55246.0,,66129.0,266550.0,121375.0
0500000US06113,216403.0,Yolo County,California,Small Metro Area,2018.0,0.86500001,35104.0,42.1,1433.0,0500000US06113,74428.0,68670.0,46437.0,84770.0,0500000US06113,178782.0,55.2,5.8,0500000US06113,68434.0,79728.0,11413.0,178782.0,0500000US06113,128760.0,51431.0,27962.0,,0.0,51431.0,27962.0
0500000US06115,81575.0,Yuba County,California,Small Metro Area,2018.0,0.80300003,15910.0,74.0,905.0,0500000US06115,26191.0,46574.0,17889.0,61931.0,0500000US06115,59048.0,50.9,8.3,0500000US06115,25973.0,25251.0,3587.0,59048.0,0500000US06115,45726.0,,,,0.0,0.0,0.0
0500000US08001,519572.0,Adams County,Colorado,Medium Metro Area,2018.0,0.82099998,100542.0,74.9,1732.0,0500000US08001,168361.0,70743.0,118115.0,78329.0,0500000US08001,392240.0,69.9,3.4,0500000US08001,180843.0,163139.0,19782.0,392240.0,0500000US08001,321894.0,145223.0,,,18698.0,145223.0,18698.0
0500000US08003,16376.0,Alamosa County,Colorado,Micro Area,2018.0,0.71999997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08005,655070.0,Arapahoe County,Colorado,Medium Metro Area,2018.0,0.88200003,111527.0,70.5,2221.0,0500000US08005,242141.0,76768.0,158118.0,94416.0,0500000US08005,516120.0,68.5,3.8,0500000US08005,239409.0,213980.0,31162.0,516120.0,0500000US08005,382507.0,88958.0,31443.0,,79864.0,88958.0,111307.0
0500000US08007,13359.0,Archuleta County,Colorado,Micro Area,2018.0,0.81099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08009,3506.0,Baca County,Colorado,Rural Area,2018.0,0.69400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08011,5650.0,Bent County,Colorado,Rural Area,2018.0,0.73500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08013,330758.0,Boulder County,Colorado,Medium Metro Area,2018.0,0.89600003,49478.0,51.2,1323.0,0500000US08013,128295.0,83755.0,74769.0,111828.0,0500000US08013,271260.0,65.7,3.6,0500000US08013,113984.0,117711.0,17287.0,271260.0,0500000US08013,240518.0,31949.0,12472.0,,0.0,31949.0,12472.0
0500000US08014,74112.0,Broomfield County,Colorado,Small Metro Area,,,12115.0,66.2,977.0,0500000US08014,28530.0,95800.0,18556.0,120022.0,0500000US08014,,,,,,,,,0500000US08014,49522.0,,,,0.0,0.0,0.0
0500000US08015,19476.0,Chaffee County,Colorado,Micro Area,2018.0,0.81599998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08017,1748.0,Cheyenne County,Colorado,Rural Area,2018.0,0.79500008,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08019,9397.0,Clear Creek County,Colorado,Rural Area,2018.0,0.83399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08021,7461.0,Conejos County,Colorado,Rural Area,2018.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08023,3499.0,Costilla County,Colorado,Rural Area,2018.0,0.59000003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08025,5922.0,Crowley County,Colorado,Rural Area,2018.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08027,4704.0,Custer County,Colorado,Rural Area,2018.0,0.82700002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08029,31196.0,Delta County,Colorado,Micro Area,2018.0,0.71100003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08031,715522.0,Denver County,Colorado,Medium Metro Area,2018.0,0.83700001,95708.0,61.4,2433.0,0500000US08031,310324.0,68377.0,145101.0,90020.0,0500000US08031,590285.0,70.9,3.6,0500000US08031,288340.0,241726.0,32151.0,590285.0,0500000US08031,456302.0,155306.0,22345.0,,105035.0,155306.0,127380.0
0500000US08033,2326.0,Dolores County,Colorado,Rural Area,2018.0,0.64700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08035,357978.0,Douglas County,Colorado,Medium Metro Area,2018.0,0.95499998,69347.0,74.1,1113.0,0500000US08035,125035.0,119615.0,95944.0,138080.0,0500000US08035,266177.0,70.7,2.8,0500000US08035,119429.0,112206.0,14038.0,266177.0,0500000US08035,238658.0,22791.0,,,0.0,22791.0,0.0
0500000US08037,55731.0,Eagle County,Colorado,Small Metro Area,2018.0,0.88700002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US08039,26062.0,Elbert County,Colorado,Micro Area,2018.0,0.89399999,,,,,,,,,,,,,,,,,,,,,,,,,
